element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name
167,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6110,38989,1551,7661,Axel Disasi
167,23,7,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-5905,34727,2346,8251,Axel Disasi
167,32,3,6,False,2024-09-14T19:00:00Z,0,1,4,61,0,0,1,0,0,0,0,0,0,0,0,23,6.6,1.3,0.0,0.8,1,0.00,0.00,0.00,1.55,44,-3177,32983,2836,6013,Axel Disasi
167,50,19,1,False,2024-09-21T11:30:00Z,0,3,5,33,0,0,0,0,0,0,0,0,0,0,0,6,6.4,0.2,0.0,0.7,0,0.00,0.00,0.00,0.35,44,3724,38136,5887,2163,Axel Disasi
167,54,5,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,112,38695,4422,4310,Axel Disasi
167,65,16,0,True,2024-10-06T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2539,36559,1949,4488,Axel Disasi
167,74,12,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2401,34532,771,3172,Axel Disasi
167,85,15,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1373,33358,551,1924,Axel Disasi
167,95,14,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1471,32146,818,2289,Axel Disasi
167,103,1,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1164,31156,591,1755,Axel Disasi
168,9,13,2,True,2024-08-18T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,16,9.6,10.0,26.0,4.6,1,0.22,0.08,0.30,0.77,50,0,118384,0,0,Enzo Fernández
168,20,20,2,False,2024-08-25T13:00:00Z,2,6,2,90,0,0,0,2,0,0,0,0,0,0,0,15,20.8,25.4,4.0,5.0,1,0.00,0.04,0.04,1.92,50,12578,164902,32397,19819,Enzo Fernández
168,23,7,2,True,2024-09-01T12:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,11,13.2,27.5,4.0,4.5,1,0.00,0.08,0.08,0.44,50,-5611,169252,29817,35428,Enzo Fernández
168,32,3,0,False,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-8736,168846,23188,31924,Enzo Fernández
168,50,19,3,False,2024-09-21T11:30:00Z,0,3,5,83,0,0,1,0,0,0,0,0,0,0,0,15,6.4,30.1,0.0,3.7,1,0.00,0.13,0.13,0.74,50,-14963,156615,7687,22650,Enzo Fernández
168,54,5,1,True,2024-09-28T14:00:00Z,4,2,6,78,0,0,0,2,0,0,0,1,0,0,0,6,7.8,19.2,0.0,2.7,1,0.00,0.16,0.16,0.97,50,-8338,150826,10385,18723,Enzo Fernández
168,65,16,2,True,2024-10-06T13:00:00Z,1,1,7,80,0,0,0,1,0,0,0,0,0,0,0,19,15.6,25.8,21.0,6.2,1,0.12,0.16,0.28,0.59,49,-8496,144520,9602,18098,Enzo Fernández
168,74,12,1,False,2024-10-20T15:30:00Z,2,1,8,37,0,0,0,0,0,0,0,0,0,0,0,4,5.6,11.4,2.0,1.9,0,0.00,0.01,0.01,0.09,49,-8450,137920,4901,13351,Enzo Fernández
168,85,15,1,True,2024-10-27T14:00:00Z,2,1,9,18,0,0,0,0,0,0,0,0,0,0,0,3,6.2,10.9,0.0,1.7,0,0.00,0.00,0.00,0.18,49,-5401,133310,2364,7765,Enzo Fernández
168,95,14,1,False,2024-11-03T16:30:00Z,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,3,0.8,1.0,1.0,0.3,0,0.14,0.01,0.15,0.22,48,-7609,126360,2868,10477,Enzo Fernández
168,103,1,4,True,2024-11-10T16:30:00Z,1,1,11,22,0,1,0,0,0,0,0,0,0,0,0,20,28.0,25.0,0.0,5.3,0,0.00,0.05,0.05,0.17,48,-5808,121291,2219,8027,Enzo Fernández
169,9,13,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,80385,0,0,Conor Gallagher
169,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-31563,53060,1567,33130,Conor Gallagher
169,23,7,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-25295,28395,0,25295,Conor Gallagher
169,32,3,0,False,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-7361,21606,0,7361,Conor Gallagher
169,50,19,0,False,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-1947,19820,0,1947,Conor Gallagher
169,54,5,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-1292,18559,0,1292,Conor Gallagher
169,65,16,0,True,2024-10-06T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-981,17582,0,981,Conor Gallagher
169,74,12,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-562,17022,0,562,Conor Gallagher
169,85,15,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-261,16772,0,261,Conor Gallagher
169,95,14,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-266,16506,0,266,Conor Gallagher
169,103,1,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-204,16305,0,204,Conor Gallagher
170,9,13,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,10496,0,0,Alfie Gilchrist
170,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2062,8337,0,2062,Alfie Gilchrist
170,23,7,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1350,7028,0,1350,Alfie Gilchrist
170,32,3,0,False,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1019,6036,0,1019,Alfie Gilchrist
170,50,19,0,False,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-404,5677,0,404,Alfie Gilchrist
170,54,5,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-410,5262,0,410,Alfie Gilchrist
170,65,16,0,True,2024-10-06T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-309,4960,0,309,Alfie Gilchrist
170,74,12,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-251,4713,0,251,Alfie Gilchrist
170,85,15,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-170,4544,0,170,Alfie Gilchrist
170,95,14,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-163,4384,0,163,Alfie Gilchrist
170,103,1,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-129,4252,0,129,Alfie Gilchrist
171,9,13,1,True,2024-08-18T15:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,0,7.0,2.8,6.0,1.6,1,0.00,0.07,0.07,0.77,50,0,265669,0,0,Malo Gusto
171,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,90,0,0,0,2,0,0,0,1,0,0,0,6,16.4,16.4,2.0,3.5,1,0.00,0.03,0.03,1.92,50,11682,316102,34210,22528,Malo Gusto
171,23,7,2,True,2024-09-01T12:30:00Z,1,1,3,73,0,0,0,1,0,0,0,0,0,0,0,10,4.8,2.4,6.0,1.3,1,0.03,0.01,0.04,0.13,50,-2143,328309,53374,55517,Malo Gusto
171,32,3,0,False,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-98263,228570,8802,107065,Malo Gusto
171,50,19,0,False,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-59175,172317,256,59431,Malo Gusto
171,54,5,1,True,2024-09-28T14:00:00Z,4,2,6,90,0,0,0,2,0,0,0,0,0,0,0,6,21.0,3.6,0.0,2.5,1,0.00,0.00,0.00,1.11,49,-14082,160561,9625,23707,Malo Gusto
171,65,16,2,True,2024-10-06T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,8,17.8,17.0,10.0,4.5,1,0.09,0.11,0.20,0.85,49,6170,170987,16002,9832,Malo Gusto
171,74,12,1,False,2024-10-20T15:30:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,10,16.4,7.8,12.0,3.6,1,0.07,0.04,0.11,1.94,49,-3136,169521,8800,11936,Malo Gusto
171,85,15,2,True,2024-10-27T14:00:00Z,2,1,9,77,0,0,0,1,0,0,0,0,0,0,0,7,4.0,13.1,15.0,3.2,1,0.29,0.03,0.32,1.92,49,14,171280,6495,6481,Malo Gusto
171,95,14,0,False,2024-11-03T16:30:00Z,1,1,10,45,0,0,0,0,0,0,0,1,0,0,0,0,3.0,16.3,8.0,2.7,1,0.00,0.06,0.06,0.72,49,-2027,170581,7910,9937,Malo Gusto
171,103,1,2,True,2024-11-10T16:30:00Z,1,1,11,81,0,0,0,1,0,0,0,0,0,0,0,8,15.0,26.8,15.0,5.7,1,0.44,0.03,0.47,0.95,49,-5641,165871,5476,11117,Malo Gusto
172,9,13,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,9795,0,0,Reece James
172,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1652,9284,264,1916,Reece James
172,23,7,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1473,8183,408,1881,Reece James
172,32,3,0,False,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-457,8172,1336,1793,Reece James
172,50,19,0,False,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-958,7304,158,1116,Reece James
172,54,5,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-933,6440,131,1064,Reece James
172,65,16,0,True,2024-10-06T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-604,5930,110,714,Reece James
172,74,12,0,False,2024-10-20T15:30:00Z,2,1,8,52,0,0,0,2,0,0,0,0,0,0,0,3,5.8,2.4,0.0,0.8,1,0.00,0.01,0.01,1.84,49,1491,7759,1932,441,Reece James
172,85,15,2,True,2024-10-27T14:00:00Z,2,1,9,90,0,0,0,1,0,0,0,0,0,0,0,15,21.4,13.8,0.0,3.5,1,0.00,0.04,0.04,1.92,49,12738,22642,13716,978,Reece James
172,95,14,2,False,2024-11-03T16:30:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,11,10.8,6.7,0.0,1.8,1,0.00,0.17,0.17,1.98,49,23353,48828,26257,2904,Reece James
172,103,1,1,True,2024-11-10T16:30:00Z,1,1,11,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.04,49,12995,63547,17559,4564,Reece James
173,9,13,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3460,0,0,Omari Kellyman
173,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-176,4106,297,473,Omari Kellyman
173,23,7,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-165,4296,540,705,Omari Kellyman
173,32,3,0,False,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-248,4394,755,1003,Omari Kellyman
173,50,19,0,False,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-522,3878,48,570,Omari Kellyman
173,54,5,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-512,3377,55,567,Omari Kellyman
173,65,16,0,True,2024-10-06T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-90,3384,315,405,Omari Kellyman
173,74,12,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-26,3386,296,322,Omari Kellyman
173,85,15,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-90,3305,125,215,Omari Kellyman
173,95,14,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-55,3270,146,201,Omari Kellyman
173,103,1,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-92,3196,110,202,Omari Kellyman
174,9,13,2,True,2024-08-18T15:30:00Z,0,2,1,65,0,0,0,1,0,0,0,0,0,0,0,18,15.2,13.5,0.0,2.9,1,0.00,0.18,0.18,0.66,45,0,77766,0,0,Roméo Lavia
174,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,50143,165554,66189,16046,Roméo Lavia
174,23,7,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-25436,136390,25708,51144,Roméo Lavia
174,32,3,0,False,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-31051,106525,5653,36704,Roméo Lavia
174,50,19,0,False,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-13172,94411,1311,14483,Roméo Lavia
174,54,5,1,True,2024-09-28T14:00:00Z,4,2,6,11,0,0,0,0,0,0,0,0,0,0,0,2,0.4,3.3,0.0,0.4,0,0.00,0.00,0.00,0.14,45,-11771,83029,1884,13655,Roméo Lavia
174,65,16,0,True,2024-10-06T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2896,81027,4611,7507,Roméo Lavia
174,74,12,1,False,2024-10-20T15:30:00Z,2,1,8,52,0,0,0,2,0,0,0,0,0,0,0,6,9.4,2.8,0.0,1.2,1,0.00,0.01,0.01,1.84,45,-3387,78142,2463,5850,Roméo Lavia
174,85,15,4,True,2024-10-27T14:00:00Z,2,1,9,71,0,1,0,1,0,0,0,1,0,0,0,25,27.0,15.8,0.0,4.3,1,0.00,0.02,0.02,1.73,45,1506,80272,5110,3604,Roméo Lavia
174,95,14,2,False,2024-11-03T16:30:00Z,1,1,10,70,0,0,0,1,0,0,0,0,0,0,0,10,13.4,13.2,0.0,2.7,1,0.00,0.02,0.02,1.76,45,11659,93187,16325,4666,Roméo Lavia
174,103,1,2,True,2024-11-10T16:30:00Z,1,1,11,67,0,0,0,1,0,0,0,0,0,0,0,8,8.2,22.6,0.0,3.1,1,0.00,0.03,0.03,0.82,45,7162,100662,13491,6329,Roméo Lavia
175,9,13,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,54070,0,0,Romelu Lukaku Bolingoli
175,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-15507,53668,4282,19789,Romelu Lukaku Bolingoli
175,23,7,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-15799,42039,3767,19566,Romelu Lukaku Bolingoli
175,32,3,0,False,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-13927,28464,0,13927,Romelu Lukaku Bolingoli
175,50,19,0,False,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-2595,26220,0,2595,Romelu Lukaku Bolingoli
175,54,5,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-1491,24771,0,1491,Romelu Lukaku Bolingoli
175,65,16,0,True,2024-10-06T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-1070,23703,0,1070,Romelu Lukaku Bolingoli
175,74,12,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-645,23073,0,645,Romelu Lukaku Bolingoli
175,85,15,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-306,22769,0,306,Romelu Lukaku Bolingoli
175,95,14,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-331,22438,0,331,Romelu Lukaku Bolingoli
175,103,1,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-243,22203,0,243,Romelu Lukaku Bolingoli
176,9,13,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,716,0,0,Malang Sarr
176,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-218,494,0,218,Malang Sarr
176,23,7,0,True,2024-09-01T12:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-94,403,0,94,Malang Sarr
176,32,3,0,False,2024-09-14T19:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-46,356,0,46,Malang Sarr
176,50,19,0,False,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-25,336,0,25,Malang Sarr
176,54,5,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-11,325,0,11,Malang Sarr
176,65,16,0,True,2024-10-06T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-12,312,0,12,Malang Sarr
176,74,12,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-12,301,0,12,Malang Sarr
176,85,15,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,297,0,4,Malang Sarr
176,95,14,0,False,2024-11-03T16:30:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7,290,0,7,Malang Sarr
176,103,1,0,True,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5,285,0,5,Malang Sarr
177,9,13,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,36421,0,0,Noni Madueke
177,20,20,20,False,2024-08-25T13:00:00Z,2,6,2,90,3,0,0,2,0,0,0,0,0,0,3,76,110.6,15.4,88.0,21.4,1,0.54,0.11,0.65,1.92,64,-6996,35046,2609,9605,Noni Madueke
177,23,7,2,True,2024-09-01T12:30:00Z,1,1,3,85,0,0,0,1,0,0,0,0,0,0,0,-2,5.0,3.9,41.0,5.0,1,0.59,0.04,0.63,0.25,65,942625,1086203,1038647,96022,Noni Madueke
177,32,3,3,False,2024-09-14T19:00:00Z,0,1,4,60,0,0,1,0,0,0,0,0,0,0,0,11,3.2,14.4,8.0,2.6,1,0.11,0.00,0.11,1.55,66,143181,1249816,377844,234663,Noni Madueke
177,50,19,3,False,2024-09-21T11:30:00Z,0,3,5,90,0,0,1,0,0,0,0,0,0,0,0,12,9.6,16.4,31.0,5.7,1,0.16,0.01,0.17,0.85,66,2084,1261725,149085,147001,Noni Madueke
177,54,5,5,True,2024-09-28T14:00:00Z,4,2,6,62,0,1,0,2,0,0,0,0,0,0,0,13,1.2,1.2,8.0,1.0,1,0.23,0.00,0.23,0.88,66,-180325,1086672,96757,277082,Noni Madueke
177,65,16,10,True,2024-10-06T13:00:00Z,1,1,7,89,1,0,0,1,0,0,0,0,0,0,3,34,44.4,39.3,80.0,16.4,1,0.33,0.22,0.55,0.59,65,-124780,970210,60271,185051,Noni Madueke
177,74,12,2,False,2024-10-20T15:30:00Z,2,1,8,75,0,0,0,2,0,0,0,0,0,0,0,9,7.4,14.3,27.0,4.9,1,0.02,0.06,0.08,1.87,65,-60332,919864,67860,128192,Noni Madueke
177,85,15,1,True,2024-10-27T14:00:00Z,2,1,9,66,0,0,0,1,0,0,0,1,0,0,0,10,13.0,27.8,46.0,8.7,1,0.08,0.18,0.26,1.55,65,3284,930080,66069,62785,Noni Madueke
177,95,14,2,False,2024-11-03T16:30:00Z,1,1,10,70,0,0,0,1,0,0,0,0,0,0,0,1,0.6,2.9,12.0,1.6,1,0.53,0.03,0.56,1.76,65,-51676,880670,72454,124130,Noni Madueke
177,103,1,1,True,2024-11-10T16:30:00Z,1,1,11,67,0,0,0,1,0,0,0,1,0,0,0,9,3.2,16.1,11.0,3.0,1,0.20,0.31,0.51,0.82,64,-88424,793888,32601,121025,Noni Madueke
178,9,13,1,True,2024-08-18T15:30:00Z,0,2,1,24,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.11,50,0,62388,0,0,Marc Guiu Paz
